"cdr_ID","calldate","custom_header1","fbasename","match_header","GeoPosition","spool_index"
76106581,"2018-05-01 11:56:49",NULL,"69727ff1e67e70d4506d602986dc7ef9",NULL,NULL,NULL
76106582,"2018-05-01 11:56:51",NULL,"bc01d356-4d36-11e8-8241-f9bd34d2010b",NULL,NULL,NULL
76106583,"2018-05-01 11:56:49",NULL,"69727ff1e67e70d4506d602986dc7ef9",NULL,NULL,NULL
76106584,"2018-05-01 11:56:51",NULL,"bc01d356-4d36-11e8-8241-f9bd34d2010b",NULL,NULL,NULL
76106585,"2018-05-01 11:57:21",NULL,"cdebd2f6-4d36-11e8-8264-f9bd34d2010b",NULL,NULL,NULL
76106586,"2018-05-01 11:57:21",NULL,"cdef389c-4d36-11e8-8269-f9bd34d2010b",NULL,NULL,NULL
76106587,"2018-05-01 11:57:21",NULL,"cdebd2f6-4d36-11e8-8264-f9bd34d2010b",NULL,NULL,NULL
76106588,"2018-05-01 11:57:21",NULL,"cdef389c-4d36-11e8-8269-f9bd34d2010b",NULL,NULL,NULL
76106589,"2018-05-01 11:56:15",NULL,"1e880baf-117ac3f2-fb63f9c9@192.168.168.45",NULL,NULL,NULL
76106590,"2018-05-01 11:56:16",NULL,"a77ec1c8-4d36-11e8-81e4-f9bd34d2010b",NULL,NULL,NULL
76106591,"2018-05-01 11:55:09",NULL,"1267696374-5060-148@BHC.BG.CA.CBC",NULL,NULL,NULL
76106592,"2018-05-01 11:55:09",NULL,"7f9a00be-4d36-11e8-9dbc-195d64d080ca",NULL,NULL,NULL
76106593,"2018-05-01 11:57:12",NULL,"cdef389c-4d36-11e8-8269-f9bd34d2010b",NULL,NULL,NULL
76106594,"2018-05-01 11:56:15",NULL,"1e880baf-117ac3f2-fb63f9c9@192.168.168.45",NULL,NULL,NULL
76106595,"2018-05-01 11:56:16",NULL,"a77ec1c8-4d36-11e8-81e4-f9bd34d2010b",NULL,NULL,NULL
76106596,"2018-05-01 11:55:48",NULL,"1255597221-3734164548-1824601333@IRISMSC7.iristel.net",NULL,NULL,NULL
76106597,"2018-05-01 11:57:40",NULL,"d99814f2-4d36-11e8-82c7-f9bd34d2010b",NULL,NULL,NULL
76106598,"2018-05-01 11:54:20",NULL,"62301a2c-4d36-11e8-8021-f9bd34d2010b",NULL,NULL,NULL
76106599,"2018-05-01 11:54:19",NULL,"773a3fed1f9a2b40739b3cc734ddef37@209.15.238.71:5060",NULL,NULL,NULL
76106600,"2018-05-01 11:54:20",NULL,"62301a2c-4d36-11e8-8021-f9bd34d2010b",NULL,NULL,NULL
76106601,"2018-05-01 11:54:19",NULL,"773a3fed1f9a2b40739b3cc734ddef37@209.15.238.71:5060",NULL,NULL,NULL
76106602,"2018-05-01 11:55:48",NULL,"966c2f4c-4d36-11e8-b125-87e4db071a70",NULL,NULL,NULL
76106603,"2018-05-01 11:56:55",NULL,"1255600729-3734164615-1240111251@IRISMSC7.iristel.net",NULL,NULL,NULL
76106604,"2018-05-01 11:56:55",NULL,"bec6c57e-4d36-11e8-9dee-195d64d080ca",NULL,NULL,NULL
76106605,"2018-05-01 11:57:41",NULL,"d9b937cc-4d36-11e8-b19e-87e4db071a70",NULL,NULL,NULL
76106606,"2018-05-01 11:57:40",NULL,"2053375686-5060-358@BHC.BG.CA.CBG",NULL,NULL,NULL
76106607,"2018-05-01 11:57:40",NULL,"d9a187d0-4d36-11e8-b17f-87e4db071a70",NULL,NULL,NULL
76106608,"2018-05-01 11:57:40",NULL,"d99814f2-4d36-11e8-82c7-f9bd34d2010b",NULL,NULL,NULL
76106609,"2018-05-01 11:54:04",NULL,"42f4014c-ee0d491061d88e1d2692bcc342041539@192.168.0.138",NULL,NULL,NULL
76106610,"2018-05-01 11:57:19",NULL,"773d238f-4046aa94@192.168.4.155",NULL,NULL,NULL
76106611,"2018-05-01 11:57:41",NULL,"d9b937cc-4d36-11e8-b19e-87e4db071a70",NULL,NULL,NULL
76106612,"2018-05-01 11:54:05",NULL,"596dba8e-4d36-11e8-8162-5dca86831630",NULL,NULL,NULL
76106613,"2018-05-01 11:57:21",NULL,"ce05236e-4d36-11e8-826e-f9bd34d2010b",NULL,NULL,NULL
76106614,"2018-05-01 11:54:04",NULL,"42f4014c-ee0d491061d88e1d2692bcc342041539@192.168.0.138",NULL,NULL,NULL
76106615,"2018-05-01 11:55:52",NULL,"692689d45560070a4c807c53a4085db2",NULL,NULL,NULL
76106616,"2018-05-01 11:55:53",NULL,"999ac23c-4d36-11e8-81c4-f9bd34d2010b",NULL,NULL,NULL
76106617,"2018-05-01 11:57:40",NULL,"d99814f2-4d36-11e8-82c7-f9bd34d2010b",NULL,NULL,NULL
76106618,"2018-05-01 11:54:05",NULL,"596dba8e-4d36-11e8-8162-5dca86831630",NULL,NULL,NULL
76106619,"2018-05-01 11:57:21",NULL,"ce05236e-4d36-11e8-826e-f9bd34d2010b",NULL,NULL,NULL
76106620,"2018-05-01 11:57:19",NULL,"773d238f-4046aa94@192.168.4.155",NULL,NULL,NULL
76106621,"2018-05-01 11:57:41",NULL,"d9b937cc-4d36-11e8-b19e-87e4db071a70",NULL,NULL,NULL
76106622,"2018-05-01 11:50:51",NULL,"1041180372-5060-400@BJC.BGI.C.CDC",NULL,NULL,NULL
76106623,"2018-05-01 11:57:03",NULL,"c3613e34-4d36-11e8-b143-87e4db071a70",NULL,NULL,NULL
76106624,"2018-05-01 11:57:03",NULL,"1704986291-5060-1144@BHC.BG.BB.FI",NULL,NULL,NULL
76106625,"2018-05-01 11:50:51",NULL,"e5cdb822-4d35-11e8-afcf-87e4db071a70",NULL,NULL,NULL
76106626,"2018-05-01 11:55:52",NULL,"692689d45560070a4c807c53a4085db2",NULL,NULL,NULL
76106627,"2018-05-01 11:55:53",NULL,"999ac23c-4d36-11e8-81c4-f9bd34d2010b",NULL,NULL,NULL
76106628,"2018-05-01 11:57:54",NULL,"e1f0a0b0-4d36-11e8-82fa-f9bd34d2010b",NULL,NULL,NULL
76106629,"2018-05-01 11:58:08",NULL,"e9d1da06-4d36-11e8-833b-5dca86831630",NULL,NULL,NULL
76106630,"2018-05-01 11:57:53",NULL,"9702b083bf01590d37ee697f0d84cbfd",NULL,NULL,NULL
76106631,"2018-05-01 11:57:54",NULL,"e1f0801c-4d36-11e8-82f4-f9bd34d2010b",NULL,NULL,NULL
76106632,"2018-05-01 11:57:03",NULL,"c3613e34-4d36-11e8-b143-87e4db071a70",NULL,NULL,NULL
76106633,"2018-05-01 11:58:08",NULL,"e9ce6182-4d36-11e8-8336-5dca86831630",NULL,NULL,NULL
76106634,"2018-05-01 11:58:20",NULL,"f10f5078-4d36-11e8-838a-f9bd34d2010b",NULL,NULL,NULL
76106635,"2018-05-01 11:53:15",NULL,"1255589458-3734164395-1103202271@IRISMSC7.iristel.net",NULL,NULL,NULL
76106636,"2018-05-01 11:58:05",NULL,"1255604581-3734164685-1406839285@IRISMSC7.iristel.net",NULL,NULL,NULL
76106637,"2018-05-01 11:57:38",NULL,"d83b2ef0-4d36-11e8-82b3-f9bd34d2010b",NULL,NULL,NULL
76106638,"2018-05-01 11:57:53",NULL,"9702b083bf01590d37ee697f0d84cbfd",NULL,NULL,NULL
76106639,"2018-05-01 11:57:54",NULL,"e1f0801c-4d36-11e8-82f4-f9bd34d2010b",NULL,NULL,NULL
76106640,"2018-05-01 11:58:08",NULL,"e9ce6182-4d36-11e8-8336-5dca86831630",NULL,NULL,NULL
76106641,"2018-05-01 11:57:03",NULL,"c3613e34-4d36-11e8-b143-87e4db071a70",NULL,NULL,NULL
76106642,"2018-05-01 11:58:08",NULL,"e9d1da06-4d36-11e8-833b-5dca86831630",NULL,NULL,NULL
76106643,"2018-05-01 11:57:54",NULL,"e1f0a0b0-4d36-11e8-82fa-f9bd34d2010b",NULL,NULL,NULL
76106644,"2018-05-01 11:57:59",NULL,"e9d1da06-4d36-11e8-833b-5dca86831630",NULL,NULL,NULL
76106645,"2018-05-01 11:57:38",NULL,"1255603006-3734164658-1626761162@IRISMSC7.iristel.net",NULL,NULL,NULL
76106646,"2018-05-01 11:58:20",NULL,"f115d98e-4d36-11e8-838f-f9bd34d2010b",NULL,NULL,NULL
76106647,"2018-05-01 11:53:20",NULL,"3e36ffc8-4d36-11e8-810e-5dca86831630",NULL,NULL,NULL
76106648,"2018-05-01 11:55:38",NULL,"1255596743-3734164539-1113808371@IRISMSC7.iristel.net",NULL,NULL,NULL
76106649,"2018-05-01 11:57:57",NULL,"e35c0aac-4d36-11e8-8313-f9bd34d2010b",NULL,NULL,NULL
76106650,"2018-05-01 11:58:04",NULL,"e796fa32-4d36-11e8-832c-f9bd34d2010b",NULL,NULL,NULL
76106651,"2018-05-01 11:53:15",NULL,"1255589458-3734164395-1103202271@IRISMSC7.iristel.net",NULL,NULL,NULL
76106652,"2018-05-01 11:58:05",NULL,"1255604581-3734164685-1406839285@IRISMSC7.iristel.net",NULL,NULL,NULL
76106653,"2018-05-01 11:57:38",NULL,"d83b2ef0-4d36-11e8-82b3-f9bd34d2010b",NULL,NULL,NULL
76106654,"2018-05-01 11:58:20",NULL,"f115d98e-4d36-11e8-838f-f9bd34d2010b",NULL,NULL,NULL
76106655,"2018-05-01 11:57:38",NULL,"1255603006-3734164658-1626761162@IRISMSC7.iristel.net",NULL,NULL,NULL
76106656,"2018-05-01 11:58:20",NULL,"f10f5078-4d36-11e8-838a-f9bd34d2010b",NULL,NULL,NULL
76106657,"2018-05-01 11:53:20",NULL,"3e36ffc8-4d36-11e8-810e-5dca86831630",NULL,NULL,NULL
76106658,"2018-05-01 11:55:38",NULL,"1255596743-3734164539-1113808371@IRISMSC7.iristel.net",NULL,NULL,NULL
76106659,"2018-05-01 11:58:14",NULL,"1255605131-3734164694-1010355242@IRISMSC7.iristel.net",NULL,NULL,NULL
76106660,"2018-05-01 11:57:57",NULL,"e35c0aac-4d36-11e8-8313-f9bd34d2010b",NULL,NULL,NULL
76106661,"2018-05-01 11:58:04",NULL,"e796fa32-4d36-11e8-832c-f9bd34d2010b",NULL,NULL,NULL
76106662,"2018-05-01 11:58:17",NULL,"ef4c8512-4d36-11e8-8364-f9bd34d2010b",NULL,NULL,NULL
76106663,"2018-05-01 11:58:17",NULL,"ef4cca0e-4d36-11e8-8370-f9bd34d2010b",NULL,NULL,NULL
76106664,"2018-05-01 11:57:55",NULL,"1255604027-3734164675-1990826428@IRISMSC7.iristel.net",NULL,NULL,NULL
76106665,"2018-05-01 11:57:57",NULL,"e35c285c-4d36-11e8-8319-f9bd34d2010b",NULL,NULL,NULL
76106666,"2018-05-01 11:58:17",NULL,"ef4ca678-4d36-11e8-836a-f9bd34d2010b",NULL,NULL,NULL
76106667,"2018-05-01 11:56:37",NULL,"b3a7e722-4d36-11e8-8222-f9bd34d2010b",NULL,NULL,NULL
76106668,"2018-05-01 11:58:17",NULL,"ef4c5f4c-4d36-11e8-835e-f9bd34d2010b",NULL,NULL,NULL
76106669,"2018-05-01 11:53:20",NULL,"3e36ffc8-4d36-11e8-810e-5dca86831630",NULL,NULL,NULL
76106670,"2018-05-01 11:58:04",NULL,"e796fa32-4d36-11e8-832c-f9bd34d2010b",NULL,NULL,NULL
76106671,"2018-05-01 11:56:37",NULL,"b3a7e722-4d36-11e8-8222-f9bd34d2010b",NULL,NULL,NULL
76106672,"2018-05-01 11:58:11",NULL,"f115d98e-4d36-11e8-838f-f9bd34d2010b",NULL,NULL,NULL
76106673,"2018-05-01 11:58:14",NULL,"1255605131-3734164694-1010355242@IRISMSC7.iristel.net",NULL,NULL,NULL
76106674,"2018-05-01 11:57:57",NULL,"e35c285c-4d36-11e8-8319-f9bd34d2010b",NULL,NULL,NULL
76106675,"2018-05-01 11:56:37",NULL,"b3a7e722-4d36-11e8-8222-f9bd34d2010b",NULL,NULL,NULL
76106676,"2018-05-01 11:58:17",NULL,"ef4c5f4c-4d36-11e8-835e-f9bd34d2010b",NULL,NULL,NULL
76106677,"2018-05-01 11:58:17",NULL,"ef4ca678-4d36-11e8-836a-f9bd34d2010b",NULL,NULL,NULL
76106678,"2018-05-01 11:57:55",NULL,"1255604027-3734164675-1990826428@IRISMSC7.iristel.net",NULL,NULL,NULL
76106679,"2018-05-01 11:58:17",NULL,"ef4cca0e-4d36-11e8-8370-f9bd34d2010b",NULL,NULL,NULL
76106680,"2018-05-01 11:58:17",NULL,"ef4c8512-4d36-11e8-8364-f9bd34d2010b",NULL,NULL,NULL
76106681,"2018-05-01 11:58:16",NULL,"eeeda3f8-4d36-11e8-9e3d-195d64d080ca",NULL,NULL,NULL
76106682,"2018-05-01 11:58:00",NULL,"c19d0da1-c7d9-1236-40bc-000c29d9b8bf",NULL,NULL,NULL
76106683,"2018-05-01 11:57:43",NULL,"d798d52a-4b8c4fd7-fac345b4@10.222.9.14",NULL,NULL,NULL
76106684,"2018-05-01 11:58:16",NULL,"2024902600-5060-972@BHC.BG.CA.BJI",NULL,NULL,NULL
76106685,"2018-05-01 11:57:40",NULL,"d997f4a4-4d36-11e8-82c1-f9bd34d2010b",NULL,NULL,NULL
76106686,"2018-05-01 11:58:17",NULL,"ef6f269e-4d36-11e8-b20e-87e4db071a70",NULL,NULL,NULL
76106687,"2018-05-01 11:57:26",NULL,"1255602304-3734164646-562226421@IRISMSC7.iristel.net",NULL,NULL,NULL
76106688,"2018-05-01 11:58:46",NULL,"9e45ab0-dd62f56b-4b7c1be6@192.168.168.60",NULL,NULL,NULL
76106689,"2018-05-01 11:58:16",NULL,"ef06c770-4d36-11e8-9e5c-195d64d080ca",NULL,NULL,NULL
76106690,"2018-05-01 11:58:38",NULL,"47c6569-a70438e6-b539208b@192.168.168.59",NULL,NULL,NULL
76106691,"2018-05-01 11:57:40",NULL,"d997f4a4-4d36-11e8-82c1-f9bd34d2010b",NULL,NULL,NULL
76106692,"2018-05-01 11:57:26",NULL,"1255602304-3734164646-562226421@IRISMSC7.iristel.net",NULL,NULL,NULL
76106693,"2018-05-01 11:58:46",NULL,"9e45ab0-dd62f56b-4b7c1be6@192.168.168.60",NULL,NULL,NULL
76106694,"2018-05-01 11:58:16",NULL,"ef06c770-4d36-11e8-9e5c-195d64d080ca",NULL,NULL,NULL
76106695,"2018-05-01 11:58:38",NULL,"47c6569-a70438e6-b539208b@192.168.168.59",NULL,NULL,NULL
76106696,"2018-05-01 11:57:40",NULL,"d997f4a4-4d36-11e8-82c1-f9bd34d2010b",NULL,NULL,NULL
76106697,"2018-05-01 11:58:17",NULL,"83620205-5060-161@BHC.BG.CA.CBE",NULL,NULL,NULL
76106698,"2018-05-01 11:58:16",NULL,"ef06c770-4d36-11e8-9e5c-195d64d080ca",NULL,NULL,NULL
76106699,"2018-05-01 11:57:12",NULL,"1255601598-3734164632-263217489@IRISMSC7.iristel.net",NULL,NULL,NULL
76106700,"2018-05-01 11:58:43",NULL,"359572551-5060-46@BJC.BGI.BH.CA",NULL,NULL,NULL
76106701,"2018-05-01 11:58:06",NULL,"ca8d137-9022ab6d@192.168.4.155",NULL,NULL,NULL
76106702,"2018-05-01 11:58:36",NULL,"fad39f10-4d36-11e8-83b1-5dca86831630",NULL,NULL,NULL
76106703,"2018-05-01 11:58:35",NULL,"1255606384-3734164715-1827061900@IRISMSC7.iristel.net",NULL,NULL,NULL
76106704,"2018-05-01 11:58:08",NULL,"e9e7cb18-4d36-11e8-8340-5dca86831630",NULL,NULL,NULL
76106705,"2018-05-01 11:57:13",NULL,"c9120732-4d36-11e8-82f3-5dca86831630",NULL,NULL,NULL
76106706,"2018-05-01 11:58:35",NULL,"1255606384-3734164715-1827061900@IRISMSC7.iristel.net",NULL,NULL,NULL
76106707,"2018-05-01 11:58:06",NULL,"ca8d137-9022ab6d@192.168.4.155",NULL,NULL,NULL
76106708,"2018-05-01 11:58:36",NULL,"fad39f10-4d36-11e8-83b1-5dca86831630",NULL,NULL,NULL
76106709,"2018-05-01 11:57:12",NULL,"1255601598-3734164632-263217489@IRISMSC7.iristel.net",NULL,NULL,NULL
76106710,"2018-05-01 11:57:13",NULL,"c9120732-4d36-11e8-82f3-5dca86831630",NULL,NULL,NULL
76106711,"2018-05-01 11:58:43",NULL,"359572551-5060-46@BJC.BGI.BH.CA",NULL,NULL,NULL
76106712,"2018-05-01 11:58:08",NULL,"e9e7cb18-4d36-11e8-8340-5dca86831630",NULL,NULL,NULL
76106713,"2018-05-01 11:57:45",NULL,"1955788752-5060-86@BHC.BG.A.BI",NULL,NULL,NULL
76106714,"2018-05-01 11:57:46",NULL,"dcdcc1da-4d36-11e8-b1ba-87e4db071a70",NULL,NULL,NULL
76106715,"2018-05-01 11:57:56",NULL,"1255604059-3734164676-817875033@IRISMSC7.iristel.net",NULL,NULL,NULL
76106716,"2018-05-01 11:57:46",NULL,"dcdcc1da-4d36-11e8-b1ba-87e4db071a70",NULL,NULL,NULL
76106717,"2018-05-01 11:58:44",NULL,"1-b76050120a020200.675b4a7f@68.68.119.104",NULL,NULL,NULL
76106718,"2018-05-01 11:58:44",NULL,"1-b76050120a020200.675b4a7f@68.68.119.104",NULL,NULL,NULL
76106719,"2018-05-01 11:57:46",NULL,"dcdcc1da-4d36-11e8-b1ba-87e4db071a70",NULL,NULL,NULL
76106720,"2018-05-01 11:57:56",NULL,"e2f25e7c-4d36-11e8-9e20-195d64d080ca",NULL,NULL,NULL
76106721,"2018-05-01 11:58:47",NULL,"0123545a-4d37-11e8-83b2-f9bd34d2010b",NULL,NULL,NULL
76106722,"2018-05-01 11:56:32",NULL,"1255599469-3734164592-797561315@IRISMSC7.iristel.net",NULL,NULL,NULL
76106723,"2018-05-01 11:57:32",NULL,"1255602659-3734164652-1515402718@IRISMSC7.iristel.net",NULL,NULL,NULL
76106724,"2018-05-01 11:58:56",NULL,"1255607474-3734164736-2000296389@IRISMSC7.iristel.net",NULL,NULL,NULL
76106725,"2018-05-01 11:57:03",NULL,"c3570072-4d36-11e8-82da-5dca86831630",NULL,NULL,NULL
76106726,"2018-05-01 11:58:14",NULL,"edb7da80-4d36-11e8-8358-5dca86831630",NULL,NULL,NULL
76106727,"2018-05-01 11:57:02",NULL,"1255601063-3734164622-2000894245@IRISMSC7.iristel.net",NULL,NULL,NULL
76106728,"2018-05-01 11:56:41",NULL,"b626f7f4-4d36-11e8-8287-5dca86831630",NULL,NULL,NULL
76106729,"2018-05-01 11:58:13",NULL,"1255605068-3734164693-1838864381@IRISMSC7.iristel.net",NULL,NULL,NULL
76106730,"2018-05-01 11:57:33",NULL,"d4e96b04-4d36-11e8-830c-5dca86831630",NULL,NULL,NULL
76106731,"2018-05-01 11:58:57",NULL,"06fc55e8-4d37-11e8-840b-5dca86831630",NULL,NULL,NULL
76106732,"2018-05-01 11:56:32",NULL,"1255599469-3734164592-797561315@IRISMSC7.iristel.net",NULL,NULL,NULL
76106733,"2018-05-01 11:57:32",NULL,"1255602659-3734164652-1515402718@IRISMSC7.iristel.net",NULL,NULL,NULL
76106734,"2018-05-01 11:58:56",NULL,"1255607474-3734164736-2000296389@IRISMSC7.iristel.net",NULL,NULL,NULL
76106735,"2018-05-01 11:57:03",NULL,"c3570072-4d36-11e8-82da-5dca86831630",NULL,NULL,NULL
76106736,"2018-05-01 11:58:14",NULL,"edb7da80-4d36-11e8-8358-5dca86831630",NULL,NULL,NULL
76106737,"2018-05-01 11:57:02",NULL,"1255601063-3734164622-2000894245@IRISMSC7.iristel.net",NULL,NULL,NULL
76106738,"2018-05-01 11:56:41",NULL,"b626f7f4-4d36-11e8-8287-5dca86831630",NULL,NULL,NULL
76106739,"2018-05-01 11:58:13",NULL,"1255605068-3734164693-1838864381@IRISMSC7.iristel.net",NULL,NULL,NULL
76106740,"2018-05-01 11:57:33",NULL,"d4e96b04-4d36-11e8-830c-5dca86831630",NULL,NULL,NULL
76106741,"2018-05-01 11:58:47",NULL,"0123545a-4d37-11e8-83b2-f9bd34d2010b",NULL,NULL,NULL
76106742,"2018-05-01 11:58:09",NULL,"1255604770-3734164689-483497445@IRISMSC7.iristel.net",NULL,NULL,NULL
76106743,"2018-05-01 11:58:09",NULL,"eaea4f2c-4d36-11e8-834b-f9bd34d2010b",NULL,NULL,NULL
76106744,"2018-05-01 11:58:57",NULL,"06fc55e8-4d37-11e8-840b-5dca86831630",NULL,NULL,NULL
76106745,"2018-05-01 11:58:46",NULL,"1255606983-3734164726-1291070739@IRISMSC7.iristel.net",NULL,NULL,NULL
76106746,"2018-05-01 11:58:47",NULL,"0123545a-4d37-11e8-83b2-f9bd34d2010b",NULL,NULL,NULL
76106747,"2018-05-01 11:58:46",NULL,"1255606983-3734164726-1291070739@IRISMSC7.iristel.net",NULL,NULL,NULL
76106748,"2018-05-01 11:58:09",NULL,"1255604770-3734164689-483497445@IRISMSC7.iristel.net",NULL,NULL,NULL
76106749,"2018-05-01 11:58:09",NULL,"eaea4f2c-4d36-11e8-834b-f9bd34d2010b",NULL,NULL,NULL
76106750,"2018-05-01 11:59:27",NULL,"150253964-5060-339@BJC.BGI.C.CBG",NULL,NULL,NULL
76106751,"2018-05-01 11:59:28",NULL,"19907cca-4d37-11e8-b270-87e4db071a70",NULL,NULL,NULL
76106752,"2018-05-01 11:57:17",NULL,"1760740338-5060-617@BHC.BG.CA.BIJ",NULL,NULL,NULL
76106753,"2018-05-01 11:57:17",NULL,"cba27310-4d36-11e8-b161-87e4db071a70",NULL,NULL,NULL
76106754,"2018-05-01 11:56:47",NULL,"1255600279-3734164607-695396724@IRISMSC7.iristel.net",NULL,NULL,NULL
76106755,"2018-05-01 11:58:19",NULL,"95715a521d554f2a2653c778e25e0162",NULL,NULL,NULL
76106756,"2018-05-01 11:58:20",NULL,"f12beca6-4d36-11e8-8394-f9bd34d2010b",NULL,NULL,NULL
76106757,"2018-05-01 11:57:17",NULL,"cba27310-4d36-11e8-b161-87e4db071a70",NULL,NULL,NULL
76106758,"2018-05-01 11:58:19",NULL,"95715a521d554f2a2653c778e25e0162",NULL,NULL,NULL
76106759,"2018-05-01 11:58:20",NULL,"f12beca6-4d36-11e8-8394-f9bd34d2010b",NULL,NULL,NULL
76106760,"2018-05-01 11:57:17",NULL,"cba27310-4d36-11e8-b161-87e4db071a70",NULL,NULL,NULL
76106761,"2018-05-01 11:56:47",NULL,"b9e58784-4d36-11e8-9dd5-195d64d080ca",NULL,NULL,NULL
76106762,"2018-05-01 11:59:54",NULL,"28f9d38c-4d37-11e8-b2e1-87e4db071a70",NULL,NULL,NULL
76106763,"2018-05-01 11:59:01",NULL,"09e3cfde-4d37-11e8-8423-5dca86831630",NULL,NULL,NULL
76106764,"2018-05-01 11:59:06",NULL,"1255608060-3734164746-1953803314@IRISMSC7.iristel.net",NULL,NULL,NULL
76106765,"2018-05-01 11:59:39",NULL,"205d82c8-4d37-11e8-8451-5dca86831630",NULL,NULL,NULL
76106766,"2018-05-01 11:59:39",NULL,"205de768-4d37-11e8-8463-5dca86831630",NULL,NULL,NULL
76106767,"2018-05-01 11:59:01",NULL,"1255607730-3734164741-1850353019@IRISMSC7.iristel.net",NULL,NULL,NULL
76106768,"2018-05-01 11:59:39",NULL,"205dc6f2-4d37-11e8-845d-5dca86831630",NULL,NULL,NULL
76106769,"2018-05-01 11:59:35",NULL,"1e23b54a-4d37-11e8-b28e-87e4db071a70",NULL,NULL,NULL
76106770,"2018-05-01 11:59:56",NULL,"b9a75db0-ac9dbdd9-d82e76ce@192.168.0.221",NULL,NULL,NULL
76106771,"2018-05-01 11:59:35",NULL,"1109659696-5060-973@BHC.BG.CA.BJI",NULL,NULL,NULL
76106772,"2018-05-01 11:59:35",NULL,"1e23b54a-4d37-11e8-b28e-87e4db071a70",NULL,NULL,NULL
76106773,"2018-05-01 11:59:01",NULL,"09e3cfde-4d37-11e8-8423-5dca86831630",NULL,NULL,NULL
76106774,"2018-05-01 11:59:06",NULL,"1255608060-3734164746-1953803314@IRISMSC7.iristel.net",NULL,NULL,NULL
76106775,"2018-05-01 11:59:39",NULL,"205d82c8-4d37-11e8-8451-5dca86831630",NULL,NULL,NULL
76106776,"2018-05-01 11:59:39",NULL,"205de768-4d37-11e8-8463-5dca86831630",NULL,NULL,NULL
76106777,"2018-05-01 11:59:01",NULL,"1255607730-3734164741-1850353019@IRISMSC7.iristel.net",NULL,NULL,NULL
76106778,"2018-05-01 11:59:39",NULL,"205dc6f2-4d37-11e8-845d-5dca86831630",NULL,NULL,NULL
76106779,"2018-05-01 11:59:35",NULL,"1e23b54a-4d37-11e8-b28e-87e4db071a70",NULL,NULL,NULL
76106780,"2018-05-01 11:59:56",NULL,"b9a75db0-ac9dbdd9-d82e76ce@192.168.0.221",NULL,NULL,NULL
76106781,"2018-05-01 11:59:55",NULL,"2a14a652-4d37-11e8-8489-5dca86831630",NULL,NULL,NULL
76106782,"2018-05-01 11:59:55",NULL,"2a14e46e-4d37-11e8-8495-5dca86831630",NULL,NULL,NULL
76106783,"2018-05-01 11:59:38",NULL,"1255609813-3734164778-326736087@IRISMSC7.iristel.net",NULL,NULL,NULL
76106784,"2018-05-01 11:59:55",NULL,"2a14c696-4d37-11e8-848f-5dca86831630",NULL,NULL,NULL
76106785,"2018-05-01 11:59:39",NULL,"205da776-4d37-11e8-8457-5dca86831630",NULL,NULL,NULL
76106786,"2018-05-01 11:59:43",NULL,"1255610126-3734164783-774698671@IRISMSC7.iristel.net",NULL,NULL,NULL
76106787,"2018-05-01 11:59:43",NULL,"22ad36ae-4d37-11e8-9e94-195d64d080ca",NULL,NULL,NULL
76106788,"2018-05-01 11:59:55",NULL,"2a14a652-4d37-11e8-8489-5dca86831630",NULL,NULL,NULL
76106789,"2018-05-01 11:54:37",NULL,"1255593714-3734164477-336864411@IRISMSC7.iristel.net",NULL,NULL,NULL
76106790,"2018-05-01 11:59:54",NULL,"28f9ba00-4d37-11e8-b2db-87e4db071a70",NULL,NULL,NULL
76106791,"2018-05-01 11:54:37",NULL,"6c834de6-4d36-11e8-b10c-87e4db071a70",NULL,NULL,NULL
76106792,"2018-05-01 11:59:53",NULL,"2044309370-5060-39@BHC.BG.CA.BFF",NULL,NULL,NULL
76106793,"2018-05-01 11:59:55",NULL,"2a14e46e-4d37-11e8-8495-5dca86831630",NULL,NULL,NULL
76106794,"2018-05-01 11:59:38",NULL,"1255609813-3734164778-326736087@IRISMSC7.iristel.net",NULL,NULL,NULL
76106795,"2018-05-01 11:59:55",NULL,"2a14a652-4d37-11e8-8489-5dca86831630",NULL,NULL,NULL
76106796,"2018-05-01 11:59:55",NULL,"2a14e46e-4d37-11e8-8495-5dca86831630",NULL,NULL,NULL
76106797,"2018-05-01 11:59:39",NULL,"205da776-4d37-11e8-8457-5dca86831630",NULL,NULL,NULL
76106798,"2018-05-01 11:59:55",NULL,"2a14c696-4d37-11e8-848f-5dca86831630",NULL,NULL,NULL
76106799,"2018-05-01 11:59:11",NULL,"0fb551bc-4d37-11e8-b244-87e4db071a70",NULL,NULL,NULL
76106800,"2018-05-01 11:59:11",NULL,"2076946057-5060-226@BHC.BG.CA.BJA",NULL,NULL,NULL
76106801,"2018-05-01 11:59:45",NULL,"1915203996-5060-340@BJC.BGI.C.CBG",NULL,NULL,NULL
76106802,"2018-05-01 11:59:45",NULL,"240bf31e-4d37-11e8-b2ae-87e4db071a70",NULL,NULL,NULL
76106803,"2018-05-01 11:57:45",NULL,"e19d16c0-4d36-11e8-9371-e347ddf0485a",NULL,NULL,NULL
76106804,"2018-05-01 11:58:19",NULL,"1255605457-3734164699-1665898401@IRISMSC7.iristel.net",NULL,NULL,NULL
76106805,"2018-05-01 12:00:12",NULL,"33d1fd84-4d37-11e8-8426-f9bd34d2010b",NULL,NULL,NULL
76106806,"2018-05-01 12:00:12",NULL,"33d23682-4d37-11e8-8432-f9bd34d2010b",NULL,NULL,NULL
